,HorseName,Score
0,COUNTRY DANCER,0.013459851439567115
1,GREAT ACHIEVER,0.06325447690447837
2,TALENTS SUPREMO,0.02744191581348802
3,SPEEDY CHARIOT,0.007530113637892383
4,SEA SAPPHIRE,0.015108334920122644
5,MR GOOD VIBES,0.00837761731079347
6,MEGA BONUS,0.03421498536401287
7,VALHALLA,0.008419308316773594
8,GALLANT CROWN,0.054446823969628896
9,HARMONY N HOME,0.0006512420560680275
10,WOOD ON FIRE,0.00597302572299496
11,HIGH RISE SOLDIER,0.07437852895650439
