,HorseName,Score
0,MAGIC TRAVELLER,0.018614163504346932
1,MODEST GENTLEMAN,0.006567108807186806
2,HAPPY HORSE,0.10807324877341558
3,FINGERS CROSSED,0.011669514361132251
4,PERFECT ROCK,0.0031331105252997145
5,AUGUST MOON,0.010923985026800833
6,GOODMANSHIP,0.006625271339012357
7,MULTIMORE,0.005608887651508881
8,HAPPY TANGO,0.005687087792280605
