,HorseName,Score
0,FLAMING RABBIT,0.019504298636217787
1,HELIOS EXPRESS,0.5619464472342579
2,FIND MY LOVE,0.026302059873240746
3,THE BEST PEACH,0.014722833392719233
4,SUPER SUNNY SING,0.28664150062179866
5,DANCING CODE,0.0849873322264546
6,MR ASCENDENCY,0.0874249003629039
7,ALACRITY,0.11163707899275299
8,THE GOLDEN SCENERY,0.06915320783005022
9,BOURBONAIRE,0.027411050880570702
10,SPIRITED EXPRESS,0.033266960092100784
11,BEAUTY LIVE,0.04614897367163574
12,ALL FOR ST PAUL'S,0.04909981703985737
