,HorseName,Score
0,CALIFORNIA TOUCH,0.5967987461742134
1,KYRUS DRAGON,0.10928265742978904
2,NORTHERN BEACHES,0.3730094167152623
3,O'LINER,0.6049264277089818
4,NICCONI COUNTY,0.28389557490731676
5,CHEVAL VALIANT,0.4729026248182642
6,FLYING HIGH,0.5790513699708116
7,PLEASANT ENDEAVOR,0.42794228634770076
8,RUN RUN COOL,0.25681212102235734
9,SPARKLING KNIGHT,0.1042961078794629
