,HorseName,Score
0,SONIC BOOM,0.12024318863410606
1,HONG KONG HALL,0.6487587385984377
2,PATCH OF THETA,0.5868694594726807
3,LOYAL BO BO,0.08394650900779313
4,HIGH PERCENTAGE,0.1561240549772015
5,SHINING FORTUNE,0.37885150107720345
6,SIGHT HERO,0.40754274810621155
