,HorseName,Score
0,AWESOME FLUKE,0.02054852149699287
1,TURIN MASCOT,0.11035233284187336
2,LEAN HERO,0.22035053457413079
3,ROMANTIC LAOS,0.038324181374998045
4,ESCAPE ROUTE,0.08134595478914247
5,UNIVERSAL HORIZON,0.04250309611408827
6,EIGHTEEN PALMS,0.013863259688903722
7,GALLANT HERO,0.06451555447218002
8,SPLENDID LIVING,0.0908884424004857
9,INTREPID WINNER,0.02141459759684417
10,MAJESTIC VICTORY,0.006843094210882886
11,PRIME MINISTER,0.005451817792206311
