,HorseName,Score
0,CAPITAL DELIGHT,0.3069767378434029
1,SELF IMPROVEMENT,0.4197868678775746
2,WINGS OF WAR,0.09153165044207218
3,MONTA FRUTTA,0.17352182234119684
4,THE GREAT MASTER,0.07049891946735178
5,LIGHTNING BOLT,0.6895641722438067
6,LUCKY EIGHT,0.29035157206082984
7,TORONADO PHANTOM,0.26153206500330206
8,CALL ME DANDY,0.5140340707154104
9,MARK THE MOMENT,0.3573160830696994
10,MIGHTY ARMOUR,0.07760355765242868
11,GOOD BUDDY,0.34233362369881243
