,HorseName,Score
0,SEASONS WIT,0.6128278869345459
1,INVINCIBLE SAGE,0.7570662116915339
2,VICTOR THE WINNER,0.8481867131075951
3,PACKING TREADMILL,0.6346066406268429
4,WHIZZ KID,0.3328860097076058
5,FLYING ACE,0.5986245361745759
6,WE ARE HERO,0.2485055337408606
7,SUPER WEALTHY,0.12310891090506816
8,DUKE WAI,0.36442469133722866
