,HorseName,Score
0,GALLANT VALOUR,0.10888470581456726
1,JOY COMING,0.04824119241308446
2,SIGHT VICTORY,0.008188791655392469
3,KING INVINCIBLE,0.004547185211550805
4,SUPER ELITE,0.004757301980436574
5,HAPPY FAT CAT,0.10990965193420973
6,GOLD TACK,0.004333245108375381
7,SUPER EAGLE,0.0016156910669303485
8,EASY SNIP,0.04149002591856751
9,HEARTY WISH,0.01801191383917813
10,LYRICAL MOTION,0.011886209107147834
11,HERO STAR,0.005216212848365394
